year,month,day,week_day,time,saying,like
2021,9,25,6,19,《关于我如何被晒红这件事》                                        来自 iPhone 12 mini                                                                         上传9张照片/视频到《城市一角》,[]
2021,9,25,6,18,我们成红人啦！（p2是@Jeremiah ）,[]
2021,9,23,4,22,梅开二度37首歌 26.8km 1人 1车 1手机试着用骑行征服世界！,[]
2021,9,23,4,15,高价回收列表学长学姐以下闲置书籍感谢,[]
2021,9,22,3,20,试试就逝世@y,[]
2021,9,21,2,0,明明早上对联还是红色的？？,[]
2021,9,20,1,21,月色把人迷翻了,[]
2021,9,20,1,0,小更一波                                        来自 iPhone 12 mini                                                                         上传9张照片/视频到《城市一角》,[]
2021,9,18,6,7,Get your butt up and make it happen,[]
2021,9,11,6,15,WDNMD,[]
2021,9,10,5,23,一分钟俯卧撑挑战还行吧,[]
2021,9,9,4,21,NICE 准七三星,[]
2021,9,9,4,19,蚌埠住了,[]
2021,9,7,2,18,Nice bro！@noname @.,[]
2021,9,6,1,22,niceeeeeeeeeeeee～,[]
2021,9,4,6,11,此场甚香,[]
2021,9,1,3,19,历史文化墙 ：1958年8月27日《人民日报》，看标题                  来自 iPhone 12 mini (4G),[]
2021,9,1,3,13,来自 iPhone 12 mini,[]
2021,8,30,1,22,卜 寧 ：生育率不行就去降低房价，平均教育资源降低养孩子成本，提高女性职员待遇，不搞歧视，让父亲也参与到家庭当中，提高公民人品素质想降低性犯罪就重罚严罚傻逼蝻，降低性犯罪检查程序，控制舆论，封杀蝻言论，提高性教育，让更多女性发声，而不是你妈提议女性减少单独外出，不去夜店酒吧未成年人沉迷的 展开全文                  来自 iPhone 12 mini,[]
2021,8,22,7,23,,[]
2021,8,22,7,0,来自 iPhone 12 mini                                                                         上传4张照片/视频到《城市一角》,[]
2021,8,21,6,11,猜猜我在哪,[]
2021,8,19,4,15,按SHIFT加速A加空格漂移停车F键离开坐具算了编不下去了 展开全文,[]
2021,8,14,6,19,来自 iPhone 12 mini                                                                         上传4张照片/视频到《城市一角》,[]
2021,8,14,6,0,今天是个好日子空间抓一对夫妻 做夫妻肺片,[]
2021,8,11,3,21,我吹爆,[]
2021,8,6,5,17,防（）溅但不防（）贱,[]
2021,8,4,3,16,好诶好诶,[]
2021,8,1,7,13,来自 iPhone 12 mini (5G),[]
2021,7,31,6,21,@Jeremiah 这谁顶得住啊,[]
2021,7,31,6,12,Rascal. ：我左边是傻逼                  来自 iPhone 12 mini (4G),[]
2021,7,30,5,18,给成年的你，也给将要成年的你。,[]
2021,7,30,5,12,陈萧介 ：笑死                  来自 iPhone 12 mini (5G),[]
2021,7,29,4,12,4396 上次这个数字出现还是在（）,[]
2021,7,28,3,8,知更鸟不眠 ：群里看到的，大家一起笑哈哈哈哈哈哈哈哈哈  内含视频和图片 查看详情                来自 iPhone 12 mini,[]
2021,7,25,7,1,有无同在武汉公交车大学的兄弟,[]
2021,7,22,4,16,神他妈土木工程以后兄弟们盖房子要搬砖找我,[]
2021,7,21,3,19,逗到npc赠送免费合影,[]
2021,7,21,3,15,内含视频和图片 查看详情                来自 iPhone 12 mini (5G),[]
2021,7,17,6,18,来自 iPhone 12 mini                                                                         上传2张照片/视频到《城市一角》,[]
2021,7,17,6,8,笑死 根本打不开伞,[]
2021,7,15,4,18,“这个为什么可以跑/问号脸？？？”“这个为什么不能跑/问号脸？？？”每日两问,[]
2021,7,12,1,0,兄弟们当你们还在纠结于电脑配置的挑选当你们还在迷惘于电脑品牌的内卷当你们还在羞涩于钱包大小的缩减 展开全文,[]
2021,7,11,7,19,来自 iPhone 12 mini(4G)                                                                         上传4张照片/视频到《城市一角》,[]
2021,7,5,1,12,迷路了？,[]
2021,7,2,5,14,蹭着steam的名字，在这里诈骗这种东西不骂白不骂,[]
2021,6,30,3,18,感受到各大高校招生群的热情了我寻思着要不要把资料里信息改为女？？,[]
2021,6,26,6,17,期待,[]
2021,6,25,5,20,自渡 ：“最后去了哪里？”“要坐多久的飞机？”                  来自 iPhone 12 mini,[]
2021,6,25,5,7,总是要再出发的，不是吗？,[]
2021,6,25,5,5,来自网易云音乐•歌词分享,[]
2021,6,25,5,2,守分安命，顺时听天；但行好事，莫问前程.,[]
2021,6,23,3,18,@沃森@克里克,[]
2021,6,22,2,8,上班坐车坐反了八点半上班人麻了,[]
2021,6,21,1,22,zc偶遇我亲哥@虚晃♞人生,[]
2021,6,19,6,17,人生自己写的（雾）第一个脚本,[]
2021,6,17,4,19,体育趣事 ：用雪花做成的篮球，进球后也是很美                                     来自 iPhone 12 mini (4G),[]
2021,6,13,7,21,可能是期望值太高了罢,[]
2021,6,12,6,17,上海的“武汉热干面”除了不够香好像真的没啥毛病,[]
2021,6,10,4,22,好家伙 手机刚买就夭折了这几张照片都成它的遗作了,[]
2021,6,9,3,19,,[]
2018,10,28,7,12,我欠 自己 一个梦,[]
2018,10,28,7,12,我希望我的下一条说说是我三年里最后一条说说,[]
2018,10,26,5,22,实名笔芯@皮卡丘耗子,[]
2018,10,3,3,22,You know broyou mean the world to me.Also for every player.My forever bro----@Basketball,[]
2018,10,3,3,14,I miss the basketball...,[]
2018,10,2,2,17,如此看不起aj 哈哈,[]
2018,10,2,2,17,这是一条我前年和去年今天发的说说,[]
2018,10,1,1,23,晚安 作业明天见,[]
2018,10,1,1,17,不知道今年过生日会出什么逼事情,[]
2018,9,30,7,13,兄弟们嗨起来,[]
2018,9,24,1,18,再定个小目标，两年后可以扣篮,[]
2018,9,23,7,19,总有一天你会放下所有杂念，那时十七八的大门才会为你敞开希望那天不要太迟,[]
2018,9,23,7,18,They need you but you need the whole world.,[]
2018,9,22,6,17,久违的手机 放假终于可以摸摸了,[]
2018,8,29,3,20,加油,[]
2018,8,29,3,12,This is where we start,[]
2018,8,24,5,8,mmp 早上爬起来去上课怕迟到打的，结果发现今天不上课。。。。。,[]
2018,8,23,4,18,震惊！！UC震惊部居然不招人才。网友：明天来qq看点上班。,[]
2018,8,22,3,20,晒黑了,[]
2018,8,6,1,21,MMP又收手机了,[]
2018,8,6,1,8,比赛片段 杨凌宇版@THAT’SIT @Y,[]
2018,8,6,1,8,比赛剪辑 no.2,[]
2018,8,5,7,18,把音量调大听观众，猜猜发生了什么？,[]
2018,8,4,6,16,心累，明天睡一天吧,[]
2018,8,4,6,15,首战告捷，可惜那球跳到墙上面救球没拍到,[]
2018,8,4,6,11,看球听歌 ：看球听歌：唯一一个可以与世界杯抢头条的男人――勒布朗.詹姆斯                                                       来自 HUAWEI nova 2s,[]
2018,8,4,6,10,Here we are,[]
2018,8,3,5,14,明天中午十二点西汇集合@THAT’SIT @Y 观球的来加油吧 哈哈哈,[]
2018,8,3,5,5,兼职第一天,[]
2018,8,1,3,22,emmmm列表们手机回来了约球的来一波看比赛的来西汇观战一波,[]
2018,7,3,2,21,收手机了暑假凉了晚安吧,[]
2018,7,2,1,20,对面竟然不投？！！,[]
2018,7,2,1,14,看来是真的那么就有James vs Westbrook了完美,[]
2018,7,1,7,20,都是一家人 说不上什么侵权吧,[]
2018,7,1,7,4,打完LOL 碎觉！,[]
2018,6,30,6,22,信奉暴力我的五杀 呜呜呜,[]
2018,6,30,6,0,刚刚又想到一个骚套路 刘邦加哪吒刘邦对开大的哪吒的开大然后怒送双杀,[]
2018,6,29,5,17,妲己+AD王昭君 这酸爽 哈哈哈,[]
2018,6,28,4,18,怕是凉了,[]
2018,6,28,4,15,卧看满天云不动，不知云与我俱东。,[]
2018,6,27,3,20,第一次觉得江边这么美,[]
2018,6,26,2,20,放假好无聊我要去学校,[]
2018,6,26,2,9,辅助一波 混吃等死,[]
2018,6,25,1,16,我。。。,[]
2018,6,24,7,14,视觉盛宴,[]
2018,6,24,7,13,越塔一血 真的最后只有一滴血,[]
2018,6,23,6,18,Tell the world his back.,[]
2018,6,22,5,7,我回来了 打扰了 翻盘新手机效果就是好,[]
2018,6,5,2,20,马上就见不到了。。,[]
2018,6,2,6,22,emm。。。,[]
2018,6,1,5,21,JR...,[]
2018,5,20,7,9,出门和表哥吃肥肠（趁雨没下大）,[]
2018,5,20,7,9,相信我 今天不适合表白,[]
2018,5,20,7,0,5 20我想说同学们还有二十八天中考啊啊啊啊啊啊啊啊啊啊啊！,[]
2018,5,19,6,19,废人了,[]
2018,5,17,4,20,李思达长不高的原因,[]
2018,5,11,5,21,"吐个球                                     关注                                                                    科比：这球残暴到变态，别说球迷，老子当时都被吓懵了！               
            
            
        
        
        
    
        
    
        
            
                
            
        
    
        
        
    
        
        
        
            
                
                    网络异常，请重试
                
            
        
                          来自 iPhone 6 (4G)",[]
2018,5,5,6,13,The Crazy bulldog with basket ball is like Mario with mushrooms.,[]
2018,5,2,3,19,去他妈的心理老师明天你们将会见到一个不会说话的李思达,[]
2018,4,22,7,19,杜鹃枝上残月,[]
2018,4,22,7,16,你是那一道我解不开的函数,[]
2018,4,22,7,16,像是一场 。。。永远也不愿意醒来的梦,[]
2018,4,18,3,17,521在一起,[]
2018,4,15,7,19,当一个人和你没什么话说不是他不在乎你而是太在乎你怕说错了什么,[]
2018,4,15,7,14,杜兰特离开雷霆的原因 他心爱的威少被抢了,[]
2018,4,15,7,9,我这种人 真的只能做朋友,[]
2018,3,18,7,17,有人问你明天穿什么的时候你要注意的不是衣着的风度而是温度天冷别着凉,[]
2018,2,22,4,14,删QQ了,[]
2018,2,21,3,15,老子日你妈个傻逼薇恩,[]
2018,2,21,3,15,今天一天是莫样啊 LOL卡特被抢两个五杀 不打了。。。。,[]
2018,2,21,3,8,你删我也无所谓反正我相信我可以记住十个数字不止四年,[]
2018,2,20,2,22,因为缘分，我们终究会相遇缘分却是努力得来的,[]
2018,2,20,2,10,I am your best friend forever.,[]
2018,2,19,1,9,最后想你几天 就删QQ断网和你一起好好学习哈哈哈,[]
2018,2,19,1,8,The best part in my life is the part with you.,[]
2018,2,18,7,8,和我差不多了,[]
2018,2,16,5,8,我妈给我发了200红包 我给了她1200。。。,[]
2018,2,15,4,18,新年快乐 请你们吃自制吊锅 哈哈哈 祝大家新年红红火火,[]
2018,2,14,3,1,有心即可,[]
2018,2,14,3,0,Ailurophile ：                  来自 小米,[]
2018,2,14,3,0,一个人 一路行,[]
2018,2,13,2,20,土•格瓦拉 ： ​​​​　 明天的你 ​ ​​​ ​​​ ​​​ ​​​​ ​​​​ ​​​ 展开全文                                                       来自 小米,[]
2018,2,12,1,22,好冷啊 好想你,[]
2018,2,12,1,15,无论如何 都少不了SHAPE OF U 和 SOMETHING JUST LIKE THIS,[]
2018,2,12,1,15,wtf,[]
2018,2,11,7,20,不要口口声声说什么你没有生我的气,[]
2018,2,11,7,18,一天没理我了。。。我错了行波,[]
2018,2,10,6,21,想你却又没有办法陪你的时候除了 发呆 什么都不想做,[]
2018,2,8,4,22,念汝潜心学，思断肠何妨,[]
2018,2,6,2,21,“想不到，我们的结局，竟然是这样的。”“不，那不是结局，那只不过是一个还没开始的故事。”,[]
2018,2,6,2,15,道理我都懂 只是什么都会错,[]
2018,2,3,6,23,爱你所爱 行你所能 无问西东just you,[]
2018,2,2,5,19,他们用尴尬不掩饰，我却有贱贱的笑,[]
2018,1,31,3,22,不要什么永远 就现在吧,[]
2018,1,31,3,19,答应我别想他。。。,[]
2018,1,31,3,0,与其最后一次，不若没有第一次你十五岁了我不想告诉你的是 生日快乐,[]
2018,1,30,2,19,何去何从，有汝足矣。,[]
2018,1,29,1,16,梦醒镜梳朽木已成舟,[]
2018,1,28,7,15,这个天气还在打赤膊打球的不是没有女朋友就是对篮球是真爱,[]
2018,1,28,7,14,网游小天地 ：绝地求生：两个国人展开了惊人的英语八级对话                                     来自 小米,[]
2018,1,28,7,12,你们要的雪人 有点行,[]
2018,1,27,6,20,我宁愿做错也不愿什么也不做 ————Echo,[]
2018,1,27,6,9,Do you wan't to built a snowman?,[]
2018,1,26,5,8,因为喜欢 所以绝不会让悲剧重演,[]
2018,1,21,7,13,你们早已错过 你还在等他,[]
2018,1,20,6,22,可是你不知道的是我早已习惯有你,[]
2018,1,20,6,9,琴断人心乱风吹思红颜月碎闻笛滥泪落五更寒轮回几世尽无愁把酒欢,[]
2018,1,14,7,21,好吧好吧你好好学习 不打扰你,[]
2018,1,9,2,21,喜欢就好 不需要理由,[]
2018,1,7,7,21,骚皮 特效满分                                        来自 小米                                                                         上传2张照片/视频到《跆拳道》,[]
2018,1,3,3,21,人生在世，为的就是打败战胜过你的人，嘲笑看不起你的人。,[]
2018,1,1,1,10,为了不让我和同学跨年，我妈连作业都不让我做了,[]
2017,12,31,7,12,LOL青铜亡者 ：LOL：美服第一卡特 VS 5个白银，他能赢吗？                                     来自 华为畅享7 Plus (4G),[]
2017,12,31,7,12,今年还可以想你十二个小时,[]
2017,12,30,6,11,刘欣悦？ 刘欣悦在家？ 刘欣悦自己？@哄音儿开心 @陈冠希,[]
2017,12,29,5,18,The new you with the new him,[]
2017,12,28,4,21,全世界都背着我我有什么理由像一个傻子那么乐观,[]
2017,12,28,4,21,You break me onceYou break me twiceAnd now it does not matter anymore,[]
2017,12,27,3,23,蛇皮操作 原版炸毛,[]
2017,12,23,6,22,椎名真白Mashiro ：爱它，就要了解她，知道自己老婆多硬不！                  来自 小米,[]
2017,12,17,7,22,骚起                                        来自 小米                                                                         上传2张照片/视频到《跆拳道》,[]
2017,12,17,7,18,@陈冠希 狗子,[]
2017,12,17,7,17,真他妈的刺激,[]
2017,12,17,7,10,福利,[]
2017,12,17,7,10,我他妈 哪里错了 我明明是标答啊 4√2,[]
2017,12,16,6,19,我靠啊 算不出来,[]
2017,12,16,6,18,FFF ：.....                  来自 小米,[]
2017,12,10,7,14,I think I'm sick,[]
2017,11,25,6,20,半载春秋 我早已不识你,[]
2017,11,24,5,22,87成新233,[]
2017,11,19,7,18,看两次，有点6,[]
2017,11,19,7,16,你是我心里最深的一道坎,[]
2017,11,15,3,22,呃呃呃 别问我为什么是这个配色的因为骚啊,[]
2017,11,12,7,19,遇到这种人就该手动拜拜,[]
2017,11,11,6,12,我单身我骄傲老板来口八二年的狗粮,[]
2017,11,4,6,8,你知道为什么那么多人叫什么什么若愚吗因为他们不会叫什么什么若智王若智田若智,[]
2017,10,28,6,9,老铁们考差了断网断电断手机,[]
2017,10,26,4,21,生日单挑一波 闪现躲斩杀 大招 残血反杀对面被小兵打死表示很无奈,[]
2017,10,26,4,20,woc 考试过生日的结局只能是要上天拜拜数学还有 TMD英语做的我像在写政治一样,[]
2017,10,24,2,5,,[]
2017,10,23,1,22,来自 iPhone 6                                                                         上传3张照片/视频到《跆拳道》,[]
2017,10,22,7,8,冲刺元调,[]
2017,10,20,5,22,你还是你我还是我只不过 一切都变了,[]
2017,10,8,7,18,一切都是那么的巧真好,[]
2017,10,7,6,15,只能选择让自己更开心,[]
2017,10,7,6,7,四月 ：新游戏 你提问 我回答 限回一条 问什么都可以敢玩的转起看见不转的矮十厘米                  来自 小米,[]
2017,10,7,6,7,窒息墙（关注沙雕成长） ：玛德智障，还是作业太少                  来自 小米,[]
2017,10,6,5,8,为什么我总是那么粘人,[]
2017,10,5,4,20,积满十五个赞 我就表白,[]
2017,10,4,3,20,无聊就来我空间翻翻吧。 ：  现在有几个男生肯为了一个女生做到 不抽烟、不喝酒、不打架、不惹事， 心里只装她一人 敢的男生请转走，不敢的滚蛋 女生转到你空间给你男友，看他敢不敢转                  来自 小米,[]
2017,10,3,2,21,上传2张照片/视频到《跆拳道》,[]
2017,10,3,2,20,无聊,[]
2017,10,3,2,0,有人问过我爱是什么 我可能不知道什么高调的东西但是我可能会想你一直在我心里 展开全文,[]
2017,10,2,1,23,不知不觉 一年了从我们在一起到今天就一年了 国庆快乐然后我爱你一年来 有风有雨 但你都在我身边我都在你身边 展开全文,[]
2017,10,2,1,19,这是一条我去年今天发的说说给你一个机会，你要我什么1电话号码2一辈子3在一起4结婚 展开全文,[]
2017,10,2,1,19,那我许愿 想和你在一起,[]
2017,10,1,7,14,MD 放他妈个皮皮假老子在家无聊死了,[]
2017,9,26,2,21,I won't let you down.,[]
2017,9,24,7,18,A,[]
2017,9,23,6,14,I'm still loving you 马上就一年了,[]
2017,9,22,5,12,就喜欢 全世界都背对我 那时 连你居然也不会不背对我,[]
2017,9,20,3,21,920. 就爱你 Just love you.,[]
2017,9,19,2,22,你只不过是找了一个替代我的人或者从一开始就是我在替代他？,[]
2017,9,16,6,14,一吻一忆一轻尘 一呼一吸一寒魂一朝一夕一相伴 一夜一目一泪痕,[]
2017,9,16,6,14,吻，忆。,[]
2017,9,16,6,12,去年的今天 我爱你 今天 我还爱你,[]
2017,9,14,4,20,不断告诉自己 自己只是听错了而已 不断,[]
2017,9,10,7,11,刚刚打雷了 不知道没有我的你还害不害怕,[]
2017,9,9,6,9,突破恐惧就好了,[]
2017,9,7,4,20,能够目送你 已经成为我如今最大的奢望,[]
2017,9,4,1,23,2                            来自 iPhone 6                                                                         上传10张照片/视频到《跆拳道》,[]
2017,9,3,7,22,感谢腾龙道馆,[]
2017,9,3,7,11,1157,[]
2017,9,2,6,16,"英文情话 ：你敢转么　 {url:http%3A//tool.wlhrt.cn/st/1503109831.html,text: }{url:http%3A//tool.wlhrt.cn/st/1503109831.html,text:>>>点这教你写英文情书}　 {url:http%3A//at.gb2wm.cn/aite/314,text: }{url:http%3A//at.gb2wm.cn/aite/314,text:>>>点这加胖迪看她和鹿晗最新恋情}                  来自 小米","['/1503109831', '/1503109831']"
2017,9,1,5,19,Ascension Remix,[]
2017,8,30,3,13,努力让自己变得优秀。。。至少 在你眼里 比他优秀,[]
2017,8,29,2,14,没什么话好说了 加油吧,[]
2017,8,28,1,13,"全是沙雕（27号回来 ：转发这只眼睛，5分钟后你心爱的人会找你说出ta的心里话。{url:http%3A//axgg.net/site/CE4B3BB1.html,text: }{url:http%3A//axgg.net/site/CE4B3BB1.html,text:@点这加赵丽颖看与林更新亲密照}{url:http%3A//80qq.cn/site/746AB142.html,text: }{url:http%3A//80qq.cn/site/746AB142.html,text:@点这教你写藏头诗表白}                  来自 小米",[]
2017,8,28,1,13,男: 我就算放弃一切也不会放弃和你在一起。女:呵呵，可是你也没有什么可以放弃的，而 我却要放弃很多才能和你在一起。你不知道我所受到的，所经历的，所以觉得爱很轻松 才会轻易说出这种话，其实这一切都是我来替你承担了。,[]
2017,8,26,6,21,就像可乐爆米花一样辣条和营养快线也是不变的回血组合,[]
2017,8,26,6,16,离家出走真叽霸无聊,[]
2017,8,26,6,7,老子他妈的终于熬过来了,[]
2017,8,25,5,22,目测要炸 字丑勿喷,[]
2017,8,25,5,21,一杯水和一堆沙子混在一起就算杯子打破了 沙子依旧是湿的而水却不混着任何沙子的依旧向前留着,[]
2017,8,25,5,19,还有一年 你等着,[]
2017,8,24,4,22,论LOL个人觉得自己钻石意识大师走位王者手速黄金素质可是 展开全文,[]
2017,8,24,4,22,给评论6666666,[]
2017,8,24,4,21,后天交作业可是今天我连作业是什么都不知道,[]
2017,8,24,4,16,妈的这年头竟然有人抢我辅助。。。 抢就算了吧 我他妈巴德最后居然单杀对面上单诺手 。。。这又没什么 结果 最后一看 mmp战绩怎么就我一个是正的。。。 exm？？,[]
2017,8,24,4,13,舒服~ 虽然只有我和我表哥,[]
2017,8,24,4,9,七夕要一个人过了。。。,[]
2017,8,23,3,8,但愿 恨到最后 还是会变成爱,[]
2017,8,21,1,21,为什么爱到最后会变成恨？,[]
2017,8,21,1,8,不 我说错了 喜欢上一个人需要很久 忘记一个人 只需要一刻,[]
2017,8,20,7,22,最伤人的话 在最后一个瞬间 还是没能忍住 全部倾涌而出,[]
2017,8,20,7,11,原来我一直都像一个孩子一样，所有的伤痛和泪水都是由你来承担的。而我还任性，一直以为我承受的比你多，无论是我犯下的什么错误都要你承担。。。你保护我保护的太好，让我知道无论什么所谓的难关只不过是我挑三拣四出来的错误，一边像带小孩一样带着我，一边又要保护我任性的玻璃心。大人们也都说 虽然我看起来很成熟，但是心里还是一个小孩子，又任性又不成熟你长大了希望你再次遇见我的时候，我会变得成熟许多，不在需要你为 展开全文,[]
2017,8,20,7,0,晚安,[]
2017,8,19,6,22,给我一个活下去的理由算了我爱你这个理由就够了,[]
2017,8,19,6,11,记得一开始 你赌我会先离开你结果现在呢？,[]
2017,8,19,6,11,这样的人生 过下去还有什么意义,[]
2017,8,19,6,9,白天 我把乐观和微笑留给每一个人夜晚 我只让一个人的泪打湿他脸庞,[]
2017,8,18,5,16,浑浑噩噩的 一直在半梦不醒之间 做噩梦,[]
2017,8,18,5,14,原来是可以念jianjie 的,[]
2017,8,18,5,13,贼几把无聊 上来看看 骚一波,[]
2017,8,18,5,12,看到王者就扎心 下都懒得下回来,[]
2017,8,18,5,12,权少 0818 生日粗卡,[]
2017,8,18,5,12,1157,[]
2017,8,18,5,1,一闭眼就全是你。。。,[]
2017,8,18,5,1,睡不着。。。脑阔日鸡巴清醒,[]
2017,8,17,4,23,出来浪 别问我在哪儿,[]
2017,8,16,3,23,夜深人静蹭一波WiFi 可是你不会再回我,[]
2017,8,16,3,23,变得 足够般配你的优秀的那般优秀,[]
2017,8,16,3,22,。。。,[]
2017,8,16,3,18,嗯哼 我决定了 我要让全世界都知道我想你,[]
2017,8,16,3,17,想你,[]
2017,8,16,3,13,五秒前我妈说 雨下不大,[]
2017,8,16,3,10,少女潮图馆。 ：我是8月出生的1月出生(不懂恋爱)2月出生(单身民族)3月出生(泡妞高手) 展开全文                  来自 小米,[]
2017,8,15,2,11,甜甜的小公举 ：敢不敢发到你空间看看你收到数字几1我们明年结婚吧2我真的很喜欢你3我爱你 展开全文                  来自 小米,[]
2017,8,15,2,7,一块U型磁铁的两极互相吸引，除非从中间切开，否则永远不可能抱在一起,[]
2017,8,13,7,22,0嗯哼 无奈,[]
2017,8,13,7,19,暑假快完了。。。 打球跆拳道 练舞蹈 哈哈哈,[]
2017,8,12,6,21,你快回来 我还爱你,[]
2017,8,11,5,10,就此长眠 一梦不醒活在梦里的人才是最幸福的,[]
2017,8,10,4,23,Good night,[]
2017,8,10,4,15,行吧 我接着等@寄寄寄寄摆摆摆摆摆,[]
2017,8,10,4,15,哟 你们继续@寄寄寄寄摆摆摆摆摆,[]
2017,8,10,4,15,我拉你那么久你都不看 说好好好学习呢我真的好不爽 最后还是在和别人打吧,[]
2017,8,9,3,17,唯有不去想 才不会痛,[]
2017,8,9,3,17,注意时间和剩下的次数,[]
2017,8,9,3,14,逃课出来撸串 有谁看得出来味碟里面是什么 哈哈哈 我都吃完了。。。 。。葱 芝麻酱 芥末 带盐芝麻酱 孜然粉 还有大蒜和耗油 哈哈哈,[]
2017,8,9,3,10,人居一世间 忽若风吹尘,[]
2017,8,8,2,20,变回以前的自己,[]
2017,8,8,2,20,I need you right now.So don't let me don't let me don't let me down.,[]
2017,8,8,2,9,总有一个名字 让你嘴角上翘 然后 眼泪下掉,[]
2017,8,8,2,8,不再有,[]
2017,8,8,2,8,第十二天,[]
2017,8,7,1,23,建立感情需要很久 但是真正的感情 绝不是一句分手就能毁灭的,[]
2017,8,7,1,23,时间会走。。。。。。我不走,[]
2017,8,7,1,22,眼角流下的 不知是雨还是泪,[]
2017,7,29,6,21,坐车坐到终点思考人生好吧事实是坐车坐反了还tmd一站到终点站不禁让我怀疑人生,[]
2017,7,28,5,15,AB,[]
2017,7,28,5,15,48,[]
2017,7,27,4,22,花费了所有 换来了空虚Something for nothing,[]
2017,7,27,4,22,你背弃了你的一切诺言,[]
2017,7,27,4,22,谁帮我找一下她 我不知道该怎么办了,[]
2017,7,27,4,22,我的人生 不存在了吧,[]
2017,7,27,4,22,你走吧,[]
2017,7,27,4,22,你走了……我毁了你离开了……牢笼不存在了或许我一直在束缚你,[]
2017,7,27,4,22,或许 结束对你而言是摆脱了束缚吧,[]
2017,7,27,4,18,回来？离开？未来？现在？,[]
2017,7,27,4,17,只怪在错误的时间遇到了对的人,[]
2017,7,27,4,15,是的,[]
2017,7,27,4,15,嗯,[]
2017,7,27,4,13,“孟婆 再来一碗孟婆汤”“可你已经喝了好几碗了”“可她还在”,[]
2017,7,27,4,12,好好努力 为了你,[]
2017,7,27,4,9,人生如戏 你是导演我不愿离开戏稿,[]
2017,7,26,3,21,2016 10 02 还有今天2017 07 26,[]
2017,7,23,7,14,呵呵呵999,[]
2017,7,21,5,21,这三天 有人 离开了 有人离开了 有人 离开了 我不是下一个离开的人 永远也不会离开你,[]
2017,7,21,5,14,我已经中毒了 唯一的解药 是你,[]
2017,7,21,5,10,我已经厌倦了一个人自己和自己说话了吧,[]
2017,7,21,5,9,快疯了吧,[]
2017,7,20,4,21,搞事,[]
2017,7,20,4,14,这波solo满分 最后一件不详直接扛基地准备跃塔一血 结果却把基地打爆了,[]
2017,7,19,3,14,琴断 人心乱 风吹 思红颜寒意 肆意起 凉心 无处寻无力 天未回 来生 一世缘,[]
2017,7,17,1,23,更新了头像,[]
2017,7,17,1,22,如果你听话的话 这个时候已经睡着了 就听不到雷声了。。。 晚安,[]
2017,7,16,7,15,还是那句话 ：平常人的一句话 你会一笑而过 重要的人的一句话 你会三思而行 但是 最爱的人的一句话 会让你疯狂 会让你冷静 会让你流泪 会让你微笑。,[]
2017,7,9,7,9,来自 HUAWEI nova 2s                                                                         上传2张照片/视频到《说说和日志相册》,[]
2017,7,9,7,8,对不起 或许你已经听腻了但是 这就是我想说的抱歉 我爱你,[]
2017,7,9,7,8,外面在下雨是你在流泪吗,[]
2017,7,8,6,23,我想 和你结婚然后 在那个问题上 我不会告诉你选择我会用行动 每一分一秒都陪着你 爱你晚安,[]
2017,7,8,6,21,不知不觉你已经开始讨厌我开始恨我我知道 我不值得信任你不会再信任我因为 你认为 我是一个很。。。。的人 展开全文,[]
2017,7,8,6,21,因为 我的错误 使你伤心 使你生气 使你恨我 使你流泪 我想过 一个并未存在的人 并不会比你重要 你也知道我这样想 你 最重要而且 无可替代你很伤心 那么 对不起你很生气 那么 请开心你很恨我 没事 我爱你你流泪了 没事 亲亲你 展开全文,[]
2017,7,1,6,23,抓狂了,[]
2017,7,1,6,23,好想你 今夜 注定不眠,[]
2017,7,1,6,22,睡不着 好想你,[]
2017,7,1,6,22,还记得晚安的意思 w a n a n 我 爱 你 爱 你,[]
2017,7,1,6,22,北京时间 22.21 我好爱爱爱你,[]
2017,7,1,6,22,与常人不同 我TM最讨厌放假了。。。。WTFlzTMD真的好想你睡不着,[]
2017,7,1,6,22,彩虹诶                                        来自 iPhone                                                                         上传7张照片/视频到《说说和日志相册》,[]
2017,7,1,6,21,同样的位置 有你和没有你 感觉 完全不一样 我好想你,[]
2017,6,24,6,8,@哄音儿开心 @阿巴阿巴  额 还有张哲熙想打他的 一起来 你们说的,[]
2017,6,19,1,23,晚安 亲爱的,[]
2017,6,19,1,14,表示666,[]
2017,6,19,1,14,love u forever,[]
2017,5,28,7,14,对我来说 QQ 的唯一意义 就是你,[]
2017,4,30,7,13,因为我气了你 你来气我 你很开心吧,[]
2017,4,15,6,21,但，不管怎样，我都爱你,[]
2017,4,15,6,21,心上最深的刻痕，是最心爱的人，一刀一刀刮出来的,[]
2017,4,15,6,12,我们永远不会分开，我是指 ，永远。,[]
2017,4,15,6,11,只爱你，爱你一生；非你，不要！,[]
2017,2,2,4,17,0000,[]
2017,1,31,2,0,祝我家冰冰生日快乐,[]
2017,1,26,4,20,走好，不送。,[]
2017,1,26,4,20,走了，就别回来,[]
2017,1,19,4,15,星座君 (伽我看星座 ：·最值得深爱的6个星座，·上榜的请转走，·没上榜的转给你的朋友  @点此看你星座的秘密                   来自 1157 .....SAMSUNG,[]
2017,1,15,7,16,mdzz才放假就想上学了,[]
2017,1,6,5,20,被遗弃了。。。。。,[]
2017,1,6,5,17,不是所有等待都会换来令人欣慰的结果，但只要我愿意，我会一直等你。。。,[]
